gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,score_mean,score_max,score_min,score_std,total_assessments,is_banked_mean,reg_mean,reg_min,unreg_count,clicks_total,vle_mean,vle_max,vle_min,vle_activity_range,engagement_score
F,East Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,79.57142857142857,95.0,65.0,12.245504520124145,7.0,0.0,-45.0,-45.0,0,950.0,88.97368421052632,258.0,-25.0,283.0,75592.85714285714
F,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass,79.18181818181819,91.0,53.0,10.476814227790637,11.0,0.0,-89.0,-89.0,0,848.0,103.01768867924528,268.0,-18.0,286.0,67146.18181818182
M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,61.083333333333336,79.0,51.0,9.529459903929817,12.0,0.0,-23.0,-23.0,0,450.0,142.03555555555556,261.0,-17.0,278.0,27487.5
F,West Midlands Region,No Formal quals,0-10%,0-35,0,135,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-21.0,1,0.0,0.0,0.0,0.0,0.0,0.0
M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-155.0,-155.0,1,15.0,-6.133333333333334,1.0,-18.0,19.0,0.0
F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,49.2,65.0,1.0,27.26169473822198,5.0,0.0,-57.0,-57.0,0,445.0,117.2629213483146,236.0,-7.0,243.0,21894.0
F,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn,32.0,59.0,10.0,24.879710609249457,3.0,0.0,-58.0,-58.0,1,74.0,52.9054054054054,105.0,2.0,103.0,2368.0
M,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,66.6,76.0,57.0,8.384509526501832,5.0,0.0,-29.0,-29.0,0,231.0,90.15584415584415,259.0,0.0,259.0,15384.599999999999
F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,71.18181818181819,100.0,48.0,21.404757330173975,11.0,0.0,-170.0,-170.0,0,308.0,139.8961038961039,240.0,-8.0,248.0,21924.0
M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,92.64285714285714,100.0,87.0,4.289650207312817,14.0,0.0,-21.0,-21.0,0,281.0,82.20640569395017,226.0,-3.0,229.0,26032.642857142855
M,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Fail,45.25,65.0,25.0,18.445866745696716,4.0,0.0,-140.5,-144.0,0,465.0,27.840860215053763,186.0,-18.0,204.0,21041.25
F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,85.0,90.0,78.0,5.656854249492381,5.0,0.0,-61.0,-61.0,0,774.0,102.87855297157623,241.0,-24.0,265.0,65790.0
M,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-135.0,-135.0,0,2.0,-8.5,-5.0,-12.0,7.0,0.0
M,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,75.0,85.0,68.0,8.041558721209876,4.0,0.0,-50.0,-50.0,0,302.0,95.3841059602649,226.0,-10.0,236.0,22650.0
F,South Region,Lower Than A Level,80-90%,0-35,1,180,N,Pass,72.45454545454545,100.0,40.0,15.358148562659736,11.0,0.0,-82.0,-82.0,0,365.0,104.95616438356164,234.0,-9.0,243.0,26445.909090909092
F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,78.88888888888889,100.0,55.0,18.162078931419472,9.0,0.0,-11.0,-11.0,0,106.0,142.45283018867926,214.0,11.0,203.0,8362.222222222223
M,Scotland,HE Qualification,30-40%,0-35,2,60,Y,Pass,81.16666666666667,96.0,63.0,9.67502251191493,12.0,0.0,-82.5,-100.0,1,725.0,115.2951724137931,241.0,-17.0,258.0,58845.833333333336
F,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,67.28571428571429,100.0,40.0,21.013601037695288,7.0,0.0,-8.0,-8.0,0,308.0,100.0487012987013,235.0,-8.0,243.0,20724.000000000004
F,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,84.71428571428571,98.0,67.0,10.01189768416034,7.0,0.0,-127.0,-127.0,0,603.0,124.57213930348259,254.0,-20.0,274.0,51082.71428571428
F,London Region,Lower Than A Level,30-40%,35-55,0,240,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-15.0,1,1.0,-2.0,-2.0,-2.0,0.0,0.0
M,South East Region,HE Qualification,60-70%,0-35,0,60,N,Pass,86.0,95.0,74.0,9.201449161228174,4.0,0.0,-17.0,-17.0,0,356.0,116.99719101123596,256.0,-5.0,261.0,30616.0
M,West Midlands Region,A Level or Equivalent,60-70%,35-55,2,120,N,Withdrawn,90.0,90.0,90.0,0.0,2.0,0.5,-121.0,-134.0,2,159.0,26.81761006289308,108.0,-18.0,126.0,14310.0
F,North Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,-51.0,1,0.0,0.0,0.0,0.0,0.0,0.0
M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,76.5,90.0,66.0,8.240937050982785,24.0,0.5,-32.5,-48.0,1,992.0,106.01512096774194,236.0,-9.0,245.0,75888.0
F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-120.0,-120.0,1,0.0,0.0,0.0,0.0,0.0,0.0
F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,79.5,100.0,42.0,22.584409568451324,10.0,0.0,-52.0,-52.0,0,398.0,97.95226130653266,260.0,-10.0,270.0,31641.0
F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,1,0.0,0.0,0.0,0.0,0.0,0.0
M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,89.5,100.0,76.0,8.306623862918075,12.0,0.0,-121.0,-121.0,0,1185.0,101.03628691983123,269.0,-7.0,276.0,106057.5
F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,63.4,100.0,50.0,20.80384579831335,5.0,0.0,-11.0,-11.0,0,410.0,104.11219512195122,246.0,-4.0,250.0,25994.0
F,Scotland,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,73.61111111111111,94.0,39.0,18.639423397067933,18.0,0.0,-188.5,-213.0,0,1671.0,102.1113105924596,239.0,-15.0,254.0,123004.16666666667
F,South West Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,-47.0,1,0.0,0.0,0.0,0.0,0.0,0.0
F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,68.58333333333333,94.0,31.0,16.999777182140484,12.0,0.0,-68.0,-68.0,0,357.0,89.33333333333333,226.0,-13.0,239.0,24484.25
M,Ireland,Lower Than A Level,30-40%,0-35,0,30,N,Fail,76.66666666666667,85.0,71.0,7.3711147958319945,3.0,0.0,-17.0,-17.0,0,292.0,59.534246575342465,158.0,1.0,157.0,22386.666666666668
M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,91.0,91.0,91.0,0.0,1.0,0.0,-129.0,-129.0,1,144.0,18.21527777777778,139.0,-18.0,157.0,13104.0
M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,180,N,Fail,63.0,63.0,63.0,0.0,1.0,0.0,-137.0,-137.0,0,15.0,5.333333333333333,11.0,-6.0,17.0,945.0
F,West Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Fail,59.5,60.0,59.0,0.7071067811865476,2.0,0.0,-53.0,-53.0,0,30.0,18.833333333333332,46.0,-9.0,55.0,1785.0
M,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-18.0,2,0.0,0.0,0.0,0.0,0.0,0.0
M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,55.0,80.0,15.0,28.272483678186695,4.0,0.0,-46.0,-46.0,0,189.0,69.18518518518519,165.0,-10.0,175.0,10395.0
F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,Y,Pass,69.85714285714286,84.0,34.0,17.043362064926935,7.0,0.0,-72.0,-72.0,0,845.0,93.00118343195267,236.0,-18.0,254.0,59029.28571428572
F,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,N,Distinction,84.73333333333333,100.0,37.0,19.37769950472032,15.0,0.0,-25.5,-28.0,0,617.0,109.06969205834685,242.0,3.0,239.0,52280.46666666667
M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,240,N,Pass,54.3,80.0,17.0,16.569153330972085,20.0,0.0,-27.333333333333332,-30.0,1,1078.0,139.51855287569575,248.0,-18.0,266.0,58535.399999999994
F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,89.58333333333333,100.0,74.0,8.306167843381463,12.0,0.0,-51.0,-51.0,0,1374.0,109.17248908296943,249.0,-3.0,252.0,123087.5
M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,-23.0,1,10.0,-12.9,-12.0,-13.0,1.0,0.0
M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-154.0,-154.0,2,0.0,0.0,0.0,0.0,0.0,0.0
M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,82.33333333333333,94.0,54.0,11.994948431685224,12.0,0.0,-15.0,-15.0,0,665.0,106.51278195488722,234.0,-12.0,246.0,54751.666666666664
F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,70.8,100.0,55.0,17.90809872655386,5.0,0.0,-29.0,-29.0,0,169.0,34.33136094674556,81.0,-6.0,87.0,11965.199999999999
F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,83.85714285714286,100.0,73.0,11.68230244755675,7.0,0.0,-58.0,-58.0,1,224.0,45.53125,118.0,-8.0,126.0,18784.0
M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,83.0,92.0,72.0,5.720775535473556,12.0,0.0,-25.0,-25.0,0,1301.0,98.58109146810146,229.0,-10.0,239.0,107983.0
M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-148.0,-148.0,1,4.0,14.0,14.0,14.0,0.0,0.0
M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,25.0,40.0,10.0,21.213203435596427,2.0,0.0,-91.5,-95.0,1,91.0,60.142857142857146,145.0,13.0,132.0,2275.0
F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,89.44444444444444,100.0,76.0,9.435453236478773,9.0,0.0,-25.0,-25.0,0,640.0,126.40625,243.0,-7.0,250.0,57244.444444444445
F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,79.4,87.0,74.0,4.929503017546497,5.0,0.0,-109.0,-109.0,0,367.0,87.8283378746594,266.0,-21.0,287.0,29139.800000000003
F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,76.4,100.0,67.0,13.390294993016399,5.0,0.0,-162.0,-162.0,0,398.0,113.1859296482412,241.0,-3.0,244.0,30407.2
M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,61.714285714285715,77.0,44.0,13.136644494368742,7.0,0.0,-202.0,-202.0,0,250.0,102.144,234.0,-18.0,252.0,15428.57142857143
M,Wales,HE Qualification,10-20,0-35,0,90,N,Fail,80.0,80.0,80.0,0.0,1.0,0.0,-22.0,-22.0,0,62.0,24.887096774193548,46.0,-13.0,59.0,4960.0
F,South Region,A Level or Equivalent,70-80%,0-35,0,130,Y,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-172.0,-172.0,0,47.0,9.617021276595745,191.0,-18.0,209.0,0.0
F,North Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-45.0,-45.0,0,13.0,0.23076923076923078,18.0,-12.0,30.0,0.0
F,Wales,No Formal quals,0-10%,35-55,3,120,N,Fail,10.555555555555555,40.0,0.0,14.240006242195886,9.0,0.0,-127.0,-127.0,0,126.0,81.44444444444444,223.0,1.0,222.0,1330.0
M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,33.0,33.0,33.0,0.0,1.0,0.0,-5.0,-5.0,1,106.0,20.047169811320753,38.0,-4.0,42.0,3498.0
M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,68.5,88.0,50.0,17.175564037317667,4.0,0.0,-17.0,-17.0,0,223.0,25.134529147982065,101.0,-6.0,107.0,15275.5
M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Distinction,89.66666666666667,100.0,84.0,5.26782687642637,9.0,0.0,-34.0,-34.0,0,1323.0,99.28193499622071,256.0,-18.0,274.0,118629.0
F,South East Region,Lower Than A Level,90-100%,0-35,0,30,Y,Distinction,78.57142857142857,100.0,60.0,16.761634196950517,7.0,0.0,-73.0,-73.0,0,142.0,119.36619718309859,227.0,-2.0,229.0,11157.142857142857
M,North Region,HE Qualification,20-30%,0-35,1,60,N,Withdrawn,85.42857142857143,92.0,76.0,5.840367292378974,14.0,0.42857142857142855,-90.0,-108.0,2,651.0,71.78341013824885,171.0,-17.0,188.0,55614.0
F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,72.57142857142857,88.0,25.0,21.69375595923969,7.0,0.0,-171.0,-171.0,0,532.0,96.24624060150376,258.0,-18.0,276.0,38608.0
F,South East Region,A Level or Equivalent,60-70%,0-35,0,150,Y,Withdrawn,64.7,100.0,40.0,16.773325384205858,10.0,0.0,-143.5,-225.0,3,469.0,76.78464818763327,227.0,-10.0,237.0,30344.300000000003
M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,75.5,97.0,44.0,19.439650202614242,6.0,0.0,-27.666666666666668,-65.0,2,854.0,70.92388758782201,268.0,-11.0,279.0,64477.0
M,South East Region,Lower Than A Level,60-70%,0-35,0,150,N,Fail,43.333333333333336,78.0,25.0,20.52965334989041,6.0,0.0,-23.0,-23.0,0,179.0,131.87709497206703,240.0,-12.0,252.0,7756.666666666667
M,South East Region,HE Qualification,70-80%,55<=,0,60,N,Distinction,93.42857142857143,100.0,85.0,6.05136741729071,7.0,0.0,-71.0,-71.0,0,727.0,112.6850068775791,254.0,-21.0,275.0,67922.57142857143
F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,75.4,89.0,61.0,11.193748255164575,5.0,0.0,-24.0,-24.0,0,297.0,88.07744107744108,227.0,-18.0,245.0,22393.800000000003
M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-60.0,-60.0,1,149.0,-3.5167785234899327,31.0,-24.0,55.0,0.0
F,Ireland,A Level or Equivalent,0-10%,0-35,1,60,N,Pass,73.3,100.0,41.0,19.419634966245432,10.0,0.0,-22.0,-22.0,0,126.0,105.65873015873017,241.0,11.0,230.0,9235.8
M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,90.25,97.0,79.0,5.545268253204711,12.0,0.0,-94.0,-94.0,0,1597.0,113.27363807138384,230.0,-18.0,248.0,144129.25
F,South Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-37.0,-37.0,0,0.0,0.0,0.0,0.0,0.0,0.0
M,Wales,HE Qualification,60-70%,35-55,0,120,N,Pass,84.7,100.0,60.0,15.063200191194433,10.0,0.0,-19.0,-19.0,0,204.0,99.36274509803921,223.0,-6.0,229.0,17278.8
M,Scotland,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,81.58333333333333,94.0,69.0,7.549332701797173,12.0,0.0,-94.0,-94.0,0,495.0,105.28080808080809,267.0,-8.0,275.0,40383.75
F,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,78.33333333333333,100.0,60.0,17.235622027262803,6.0,0.0,-51.0,-51.0,0,49.0,50.95918367346939,118.0,-8.0,126.0,3838.333333333333
M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,85.83333333333333,95.0,77.0,5.474458600601247,12.0,0.0,-84.5,-115.0,1,840.0,90.73571428571428,228.0,-14.0,242.0,72100.0
M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,77.25,94.0,56.0,19.6871362400257,4.0,0.0,-26.666666666666668,-29.0,2,318.0,39.76729559748428,221.0,-13.0,234.0,24565.5
M,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-34.0,1,0.0,0.0,0.0,0.0,0.0,0.0
F,London Region,HE Qualification,10-20,0-35,0,60,N,Pass,71.14285714285714,93.0,48.0,14.473292316407848,7.0,0.0,-75.0,-75.0,0,204.0,95.34313725490196,231.0,-15.0,246.0,14513.142857142857
M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,64.75,80.0,46.0,15.305227865013967,4.0,0.0,-22.0,-22.0,0,221.0,55.040723981900456,163.0,3.0,160.0,14309.75
F,Scotland,Post Graduate Qualification,60-70%,35-55,3,60,N,Pass,79.85714285714286,93.0,62.0,11.364103886486479,7.0,0.0,-15.0,-15.0,0,1946.0,118.85251798561151,260.0,-13.0,273.0,155402.0
F,London Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,75.0,75.0,75.0,0.0,2.0,0.5,-113.5,-149.0,2,146.0,7.0,41.0,-10.0,51.0,10950.0
M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Withdrawn,40.0,40.0,40.0,0.0,1.0,0.0,-22.0,-22.0,1,34.0,13.735294117647058,17.0,0.0,17.0,1360.0
M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Withdrawn,80.0,80.0,80.0,0.0,1.0,0.0,-135.0,-135.0,1,151.0,9.04635761589404,51.0,-17.0,68.0,12080.0
M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction,93.43478260869566,100.0,77.0,6.337665808887237,23.0,0.0,-87.5,-150.0,0,1960.0,111.49336734693877,262.0,-18.0,280.0,183132.1739130435
F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-90.0,-90.0,0,0.0,0.0,0.0,0.0,0.0,0.0
M,South East Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,80.25,100.0,63.0,11.394775517354834,12.0,0.0,-29.0,-29.0,0,418.0,104.85167464114832,266.0,-17.0,283.0,33544.5
F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,75.45454545454545,88.0,54.0,11.45743109395502,11.0,0.0,-55.5,-60.0,0,803.0,100.67372353673724,240.0,-23.0,263.0,60590.0
M,Wales,HE Qualification,0-10%,35-55,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,-29.0,0,0.0,0.0,0.0,0.0,0.0,0.0
M,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,88.33333333333333,100.0,40.0,19.685019685029527,9.0,0.0,-25.0,-25.0,0,184.0,122.68478260869566,234.0,3.0,231.0,16253.333333333332
F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,94.77777777777777,100.0,80.0,8.105210943858554,9.0,0.0,-52.0,-52.0,0,234.0,151.77350427350427,254.0,-15.0,269.0,22178.0
F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,61.6,100.0,25.0,30.088203668547578,5.0,0.0,-87.0,-87.0,0,260.0,101.72692307692307,233.0,-2.0,235.0,16016.0
F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction,81.33333333333333,100.0,60.0,18.241436346954696,9.0,0.0,-50.0,-50.0,0,229.0,136.17467248908298,229.0,-7.0,236.0,18625.333333333332
M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,-91.0,1,0.0,0.0,0.0,0.0,0.0,0.0
M,South West Region,HE Qualification,60-70%,35-55,0,90,N,Withdrawn,90.0,92.0,88.0,2.0,3.0,0.0,-37.0,-37.0,2,316.0,66.4620253164557,147.0,-12.0,159.0,28440.0
M,London Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-148.0,-148.0,1,0.0,0.0,0.0,0.0,0.0,0.0
F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,51.5,60.0,43.0,12.020815280171307,2.0,0.0,-156.0,-156.0,0,13.0,53.84615384615385,61.0,30.0,31.0,669.5
F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-87.0,-87.0,1,0.0,0.0,0.0,0.0,0.0,0.0
F,South East Region,Lower Than A Level,80-90%,0-35,1,120,N,Pass,79.81818181818181,100.0,50.0,20.66793739983834,11.0,0.0,-81.0,-81.0,0,189.0,75.70370370370371,228.0,-6.0,234.0,15085.636363636362
F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,66.85714285714286,81.0,53.0,9.822229404579716,7.0,0.0,-116.0,-116.0,0,544.0,109.22977941176471,258.0,-2.0,260.0,36370.28571428572
F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,78.0,100.0,60.0,12.03566129704317,8.0,0.0,-22.0,-22.0,0,209.0,92.19617224880383,249.0,-15.0,264.0,16302.0
F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,88.0,96.0,73.0,7.659416862050703,7.0,0.0,-179.0,-235.0,1,737.0,118.92401628222524,257.0,-18.0,275.0,64856.0
M,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,92.0,100.0,84.0,8.16496580927726,4.0,0.0,-24.0,-24.0,1,232.0,20.55603448275862,97.0,-18.0,115.0,21344.0
M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,78.0,91.0,65.0,10.893423092245461,4.0,0.0,-112.0,-112.0,0,338.0,105.9319526627219,242.0,6.0,236.0,26364.0
F,Ireland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,74.2,100.0,48.0,18.873261509341727,5.0,0.0,5.0,5.0,0,219.0,136.58447488584474,255.0,19.0,236.0,16249.800000000001
M,North Region,Lower Than A Level,10-20,35-55,1,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-92.0,-92.0,0,0.0,0.0,0.0,0.0,0.0,0.0
M,South East Region,HE Qualification,90-100%,55<=,0,60,N,Distinction,96.11764705882354,100.0,90.0,3.218741076515328,17.0,0.0,-108.0,-156.0,0,1951.0,92.871348026653,248.0,-18.0,266.0,187525.52941176473
M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,79.83333333333333,96.0,64.0,10.373334112331513,12.0,0.0,-30.0,-30.0,0,309.0,115.50485436893204,221.0,-13.0,234.0,24668.5
M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,87.16666666666667,100.0,74.0,8.020806277010644,12.0,0.0,-45.5,-53.0,0,643.0,112.7045101088647,261.0,-18.0,279.0,56048.16666666667
M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,82.53846153846153,98.0,50.0,13.432642980288632,13.0,0.0,-97.5,-157.0,0,1355.0,108.00442804428044,240.0,-18.0,258.0,111839.61538461538
M,Ireland,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,74.28571428571429,94.0,56.0,14.453538041073603,7.0,0.0,-141.0,-141.0,0,250.0,88.696,255.0,-18.0,273.0,18571.428571428572
F,London Region,Lower Than A Level,40-50%,35-55,1,60,N,Fail,30.2,55.0,1.0,19.94241710525582,5.0,0.0,-62.0,-74.0,0,11.0,37.81818181818182,146.0,18.0,128.0,332.2
F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,76.0,89.0,61.0,11.51810169544733,4.0,0.0,-128.0,-128.0,0,533.0,113.71294559099437,262.0,-18.0,280.0,40508.0
M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,82.9090909090909,98.0,49.0,10.478590830873479,22.0,0.0,-200.0,-304.0,0,437.0,89.33180778032036,207.0,-16.0,223.0,36231.27272727273
M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,98.3076923076923,100.0,94.0,2.0970064133034736,13.0,0.0,-178.0,-178.0,0,3172.0,112.11128625472888,241.0,-18.0,259.0,311832.0
F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,78.66666666666667,100.0,57.0,17.885155517321845,12.0,0.0,-107.0,-107.0,0,839.0,89.76519666269368,264.0,-18.0,282.0,66001.33333333334
M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,120,N,Fail,76.25,92.0,69.0,10.719919153924002,4.0,0.0,-138.0,-138.0,0,99.0,28.171717171717173,67.0,-14.0,81.0,7548.75
F,North Region,Lower Than A Level,80-90%,0-35,0,150,N,Withdrawn,57.5,78.0,38.0,18.645821694595995,4.0,0.0,-72.0,-72.0,1,206.0,53.87864077669903,198.0,-12.0,210.0,11845.0
M,West Midlands Region,HE Qualification,20-30%,0-35,0,30,N,Pass,73.44444444444444,90.0,48.0,13.965234612342815,9.0,0.0,-17.0,-17.0,0,402.0,83.13432835820896,241.0,-16.0,257.0,29524.666666666664
M,Wales,A Level or Equivalent,90-100%,0-35,1,90,N,Fail,67.625,92.0,34.0,19.279430193121073,8.0,0.0,-31.5,-35.0,1,389.0,64.48586118251929,235.0,-14.0,249.0,26306.125
M,Scotland,HE Qualification,90-100%,0-35,0,150,N,Pass,67.5,91.0,45.0,18.947295321496416,4.0,0.0,-38.0,-38.0,0,251.0,121.75697211155378,234.0,-17.0,251.0,16942.5
F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,Y,Fail,0.0,0.0,0.0,0.0,0.0,0.0,-73.0,-73.0,0,46.0,50.391304347826086,230.0,-9.0,239.0,0.0
F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,46.22222222222222,80.0,5.0,25.90259532256265,9.0,0.0,-53.0,-53.0,0,81.0,60.51851851851852,171.0,-5.0,176.0,3744.0
M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,78.8,86.0,61.0,7.495183638696104,10.0,0.0,-24.0,-24.0,0,430.0,109.26511627906977,242.0,-12.0,254.0,33884.0
M,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,76.0,88.0,60.0,12.355835328567093,4.0,0.0,-45.0,-45.0,0,485.0,80.3381443298969,241.0,-18.0,259.0,36860.0
F,London Region,Lower Than A Level,20-30%,35-55,0,240,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-97.0,-122.0,2,0.0,0.0,0.0,0.0,0.0,0.0
M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,79.0,87.0,74.0,7.0,3.0,0.0,-102.0,-102.0,0,145.0,100.46206896551725,235.0,-18.0,253.0,11455.0
M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,-36.0,1,29.0,40.58620689655172,85.0,4.0,81.0,0.0
